--> 9	4	17.99738037175249	0.4655938423348144
--> 9	4.5	20.24705291822156	0.4793866135160411
--> 9	5	22.49672546469063	0.4920959026532543
--> 9	5.5	24.74639801115968	0.5036456483980066
--> 9	6	26.99607055762873	0.5138224642010314
--> 10	0.5	2.249672546469062	0.1313658035871557
--> 10	1	4.499345092938123	0.256200873704373
--> 10	1.5	6.749017639407185	0.3307758555348548
--> 10	2	8.998690185876246	0.3694657718466645
--> 10	2.5	11.24836273234532	0.3933416578550814
--> 10	3	13.49803527881437	0.4124863141515149
--> 10	3.5	15.74770782528345	0.4296173402086783
--> 10	4	17.99738037175249	0.4453877433160588
--> 10	4.5	20.24705291822157	0.4600064970510626
--> 10	5	22.49672546469065	0.4736247982294368
--> 10	5.5	24.74639801115971	0.4863303048251685
--> 10	6	26.99607055762874	0.4980590673612736
--> 11	0.5	2.24967254646906	0.1200651686630949
--> 11	1	4.49934509293812	0.2351046909384988
--> 11	1.5	6.749017639407187	0.307103942166251
--> 11	2	8.998690185876241	0.3453446308629917
--> 11	2.5	11.24836273234532	0.3697532937596453
--> 11	3	13.49803527881437	0.3898153772772889
--> 11	3.5	15.74770782528344	0.4077844613566338
--> 11	4	17.99738037175248	0.4242647747920898
--> 11	4.5	20.24705291822155	0.4396374630768901
--> 11	5	22.49672546469063	0.4540775811666014
--> 11	5.5	24.74639801115968	0.4676269418086566
--> 11	6	26.99607055762875	0.4803296135120291
--> 12	0.5	2.249672546469062	0.1088924104538814
--> 12	1	4.499345092938124	0.2141337811374156
--> 12	1.5	6.749017639407191	0.2833132730441147
--> 12	2	8.998690185876248	0.321030041265776
--> 12	2.5	11.24836273234532	0.3455288494315311
--> 12	3	13.49803527881438	0.3661351521930788
--> 12	3.5	15.74770782528344	0.3849195499094738
--> 12	4	17.9973803717525	0.4022228968136006
--> 12	4.5	20.24705291822156	0.418334521583576
--> 12	5	22.49672546469064	0.4334489882697306
--> 12	5.5	24.74639801115968	0.4476871133897083
--> 12	6	26.99607055762876	0.461135719095402
--> 13	0.5	2.249672546469064	0.09789816257518946
--> 13	1	4.499345092938128	0.1933002418521226
--> 13	1.5	6.749017639407193	0.2593080247253737
--> 13	2	8.998690185876257	0.2963885148285872
--> 13	2.5	11.24836273234533	0.3208729631088694
--> 13	3	13.49803527881439	0.3418063670689255
--> 13	3.5	15.74770782528346	0.3611365538592695
--> 13	4	17.99738037175251	0.3791899852032007
--> 13	4.5	20.24705291822157	0.3961214719139498
--> 13	5	22.49672546469066	0.4119718420139564
--> 13	5.5	24.7463980111597	0.426878155591951
--> 13	6	26.99607055762877	0.4410111632428942
--> 14	0.5	2.249672546469063	0.08741531877473528
--> 14	1	4.499345092938126	0.1731965712519493
--> 14	1.5	6.749017639407196	0.2357483835339234
--> 14	2	8.998690185876251	0.2719623948868784
--> 14	2.5	11.24836273234532	0.2965690835864969
--> 14	3	13.49803527881439	0.3177259331150829
--> 14	3.5	15.74770782528344	0.3373981264774815
--> 14	4	17.9973803717525	0.3559790733483962
--> 14	4.5	20.24705291822156	0.3735388873335706
--> 14	5	22.49672546469064	0.390051942554686
--> 14	5.5	24.74639801115969	0.4056304326725143
--> 14	6	26.99607055762878	0.4204180764404165
--> 15	0.5	2.249672546469063	0.07724305741435041
--> 15	1	4.499345092938127	0.1534966425645497
--> 15	1.5	6.749017639407203	0.2120918746165926
--> 15	2	8.998690185876253	0.2473925552154002
--> 15	2.5	11.24836273234533	0.2715940504792977
--> 15	3	13.49803527881441	0.2929645410348204
--> 15	3.5	15.74770782528347	0.3129798592635443
--> 15	4	17.99738037175251	0.3318857934784972
--> 15	4.5	20.24705291822158	0.3498092675148266
--> 15	5	22.49672546469067	0.3668924330569885
--> 15	5.5	24.74639801115971	0.3832467844112962
--> 15	6	26.99607055762881	0.3988280021159393
--> 16	0.5	2.249672546469062	0.06738602657904792
--> 16	1	4.499345092938125	0.1341983734858113
--> 16	1.5	6.749017639407192	0.1882318117838402
--> 16	2	8.998690185876249	0.2225724026116171
--> 16	2.5	11.24836273234532	0.2468630130683575
--> 16	3	13.49803527881438	0.2684679884410837
--> 16	3.5	15.74770782528345	0.2886841116246761
--> 16	4	17.9973803717525	0.3079067244971804
--> 16	4.5	20.24705291822156	0.3262817439586993
--> 16	5	22.49672546469065	0.3438165788373187
--> 16	5.5	24.74639801115968	0.3606831655577373
--> 16	6	26.99607055762877	0.3769204772621925
--> 17	0.5	2.249672546469063	0.05830682422576874
--> 17	1	4.499345092938127	0.1162840130795787
--> 17	1.5	6.749017639407192	0.1652875279519857
--> 17	2	8.998690185876253	0.1981981375522827
--> 17	2.5	11.24836273234533	0.2224752134114644
--> 17	3	13.49803527881439	0.244097697448537
--> 17	3.5	15.74770782528347	0.264601073005814
--> 17	4	17.99738037175251	0.2841969856965329
--> 17	4.5	20.24705291822158	0.3028457769066643
--> 17	5	22.49672546469066	0.3207143829423856
--> 17	5.5	24.7463980111597	0.3379537969627288
--> 17	6	26.99607055762877	0.3546377607022628
--> 18	0.5	2.249672546469065	0.04975422948372041
--> 18	1	4.49934509293813	0.09931223518817564
--> 18	1.5	6.749017639407202	0.1428679346242946
--> 18	2	8.99869018587626	0.1741617444082744
--> 18	2.5	11.24836273234534	0.1983336292798227
--> 18	3	13.4980352788144	0.2201706116411768
--> 18	3.5	15.74770782528346	0.2406354069720981
--> 18	4	17.99738037175252	0.2603190962684152
--> 18	4.5	20.24705291822158	0.2792833669863118
--> 18	5	22.49672546469067	0.2975627190039439
--> 18	5.5	24.7463980111597	0.3151867312345686
--> 18	6	26.99607055762881	0.3320874400048735
--> 19	0.5	2.249672546469062	0.04157057941268066
--> 19	1	4.499345092938125	0.08300272964505498
--> 19	1.5	6.749017639407194	0.1206653253876098
--> 19	2	8.998690185876249	0.1502507620981743
--> 19	2.5	11.24836273234533	0.1741021782972672
--> 19	3	13.49803527881439	0.1961055309810217
--> 19	3.5	15.74770782528346	0.2169771599321351
--> 19	4	17.9973803717525	0.2369313119798374
--> 19	4.5	20.24705291822155	0.2559048072747991
--> 19	5	22.49672546469066	0.2742351628653061
--> 19	5.5	24.74639801115967	0.2920694339177071
--> 19	6	26.99607055762878	0.3094107025865945
--> 20	0.5	2.249672546469064	0.03436638662698778
--> 20	1	4.499345092938128	0.0686171809718741
--> 20	1.5	6.749017639407196	0.1005323080855677
--> 20	2	8.998690185876257	0.1274953412680224
--> 20	2.5	11.24836273234533	0.1511233044534294
--> 20	3	13.49803527881439	0.1730549812272964
--> 20	3.5	15.74770782528346	0.1940960817804167
--> 20	4	17.99738037175251	0.2140809545628262
--> 20	4.5	20.24705291822158	0.2332744518330913
--> 20	5	22.49672546469066	0.2519316870407395
--> 20	5.5	24.7463980111597	0.269992435571149
--> 20	6	26.99607055762878	0.2874030400861751
--> 21	0.5	2.249672546469063	0.02775740311972606
--> 21	1	4.499345092938127	0.05543708947587921
--> 21	1.5	6.749017639407198	0.08203401650150761
--> 21	2	8.998690185876253	0.1066151521644779
--> 21	2.5	11.24836273234532	0.1295938158268242
--> 21	3	13.4980352788144	0.1513547273328877
--> 21	3.5	15.74770782528345	0.1722101502925721
--> 21	4	17.99738037175251	0.1921043780940469
--> 21	4.5	20.24705291822157	0.2114606363634499
--> 21	5	22.49672546469065	0.2303107463591783
--> 21	5.5	24.74639801115969	0.2484572867017065
--> 21	6	26.99607055762879	0.2661598284239072
--> 22	0.5	2.249672546469064	0.0222450327467073
--> 22	1	4.499345092938128	0.04455796269784654
--> 22	1.5	6.749017639407201	0.0667926402496849
--> 22	2	8.998690185876257	0.08876783697321181
--> 22	2.5	11.24836273234533	0.1102861166197067
--> 22	3	13.4980352788144	0.1312073147975136
--> 22	3.5	15.74770782528345	0.1515491403675952
--> 22	4	17.99738037175251	0.1713043910394919
--> 22	4.5	20.24705291822157	0.1905237165742102
--> 22	5	22.49672546469066	0.2092215608500626
--> 22	5.5	24.7463980111597	0.2274380103437428
--> 22	6	26.99607055762881	0.2452524994204909
--> 23	0.5	2.249672546469064	0.01933786663232506
--> 23	1	4.499345092938127	0.03873228452069366
--> 23	1.5	6.7490176394072		0.0581532716378303
--> 23	2	8.998690185876255	0.07755448973903228
--> 23	2.5	11.24836273234533	0.09689040046978062
--> 23	3	13.4980352788144	0.1161117124406932
--> 23	3.5	15.74770782528346	0.1351620146332806
--> 23	4	17.99738037175251	0.1539897289872132
--> 23	4.5	20.24705291822156	0.1725706219005744
--> 23	5	22.49672546469065	0.190809924062514
--> 23	5.5	24.74639801115968	0.2087343610939723
--> 23	6	26.9960705576288	0.2263825078695985
--> 24	0.5	2.249672546469062	0.01765765107997876
--> 24	1	4.499345092938125	0.03535840727289208
--> 24	1.5	6.749017639407194	0.05308858926555303
--> 24	2	8.998690185876249	0.07082656968658734
--> 24	2.5	11.24836273234532	0.08855271702140996
--> 24	3	13.49803527881439	0.1062489444281565
--> 24	3.5	15.74770782528345	0.1238954935189244
--> 24	4	17.9973803717525	0.1414696248609375
--> 24	4.5	20.24705291822156	0.1589489936206956
--> 24	5	22.49672546469064	0.1763058473000657
--> 24	5.5	24.74639801115967	0.1935315115889651
--> 24	6	26.99607055762878	0.21059034842174
--> 25	0.5	2.249672546469063	0.0165509094738434
--> 25	1	4.499345092938127	0.03313694997652281
--> 25	1.5	6.749017639407193	0.04974885572815466
--> 25	2	8.998690185876253	0.06637557454628985
--> 25	2.5	11.24836273234532	0.08300322090586101
--> 25	3	13.49803527881439	0.09962233903610791
--> 25	3.5	15.74770782528344	0.1162237422631585
--> 25	4	17.99738037175251	0.1327970040405769
--> 25	4.5	20.24705291822156	0.1493289459070608
--> 25	5	22.49672546469064	0.1658078838505893
--> 25	5.5	24.74639801115968	0.1822181278894673
--> 25	6	26.99607055762877	0.198543836246242
--> 26	0.5	2.249672546469064	0.01579909570458258
--> 26	1	4.499345092938128	0.03162834668245829
--> 26	1.5	6.749017639407198	0.04748066318981224
--> 26	2	8.998690185876257	0.06334848951110841
--> 26	2.5	11.24836273234534	0.07922102110753095
--> 26	3	13.4980352788144	0.09509235926249174
--> 26	3.5	15.74770782528346	0.1109566467055822
--> 26	4	17.99738037175251	0.1268091891007865
--> 26	4.5	20.24705291822158	0.1426394024697808
--> 26	5	22.49672546469067	0.1584459956996345
--> 26	5.5	24.7463980111597	0.1742141219209108
--> 26	6	26.99607055762879	0.1899410772055685
--> 27	0.5	2.249672546469064	0.01529180382122095
--> 27	1	4.499345092938128	0.0306106176073424
--> 27	1.5	6.749017639407199	0.04595060731058706
--> 27	2	8.998690185876257	0.0613057739599419
--> 27	2.5	11.24836273234534	0.07666820138094561
--> 27	3	13.4980352788144	0.09203129688238923
--> 27	3.5	15.74770782528346	0.1073908146504617
--> 27	4	17.99738037175251	0.1227426443751769
--> 27	4.5	20.24705291822158	0.1380833795407265
--> 27	5	22.49672546469068	0.1534078563641944
--> 27	5.5	24.74639801115971	0.16871172278384
--> 27	6	26.99607055762879	0.1839872746741001
--> 28	0.5	2.249672546469064	0.01495681970485159
--> 28	1	4.499345092938127	0.0299386773872804
--> 28	1.5	6.749017639407201	0.0449404817314113
--> 28	2	8.998690185876255	0.05995706307233945
--> 28	2.5	11.24836273234533	0.07498175611943672
--> 28	3	13.4980352788144	0.09000830252817668
--> 28	3.5	15.74770782528346	0.1050333178234306
--> 28	4	17.99738037175251	0.1200528145198178
--> 28	4.5	20.24705291822158	0.1350657341552225
--> 28	5	22.49672546469066	0.1500678700198923
--> 28	5.5	24.7463980111597	0.1650531849327604
--> 28	6	26.99607055762881	0.1800221250064623
--> 29	0.5	2.249672546469065	0.0148045181768028
--> 29	1	4.499345092938129	0.02963317529029462
--> 29	1.5	6.7490176394072		0.04448122544122948
--> 29	2	8.998690185876258	0.05934386904490923
--> 29	2.5	11.24836273234533	0.07421479533210268
--> 29	3	13.4980352788144	0.08908873672004432
--> 29	3.5	15.74770782528347	0.1039617558680129
--> 29	4	17.99738037175252	0.1188302556347503
--> 29	4.5	20.24705291822158	0.1336943184276509
--> 29	5	22.49672546469066	0.1485489315467935
--> 29	5.5	24.74639801115972	0.1633907175048757
--> 29	6	26.9960705576288	0.1782174305234225
--> 30	0.5	2.249672546469062	0.01477434413133746
--> 30	1	4.499345092938125	0.02957263667042743
--> 30	1.5	6.749017639407194	0.0443902158409465
--> 30	2	8.998690185876249	0.05922235284434407
--> 30	2.5	11.24836273234533	0.07406279066245029
--> 30	3	13.49803527881439	0.0889068000009447
--> 30	3.5	15.74770782528345	0.1037488983783616
--> 30	4	17.9973803717525	0.1185880174603987
--> 30	4.5	20.24705291822157	0.1334233338875652
--> 30	5	22.49672546469066	0.1482475128346975
--> 30	5.5	24.7463980111597	0.1630631299168329
--> 30	6	26.99607055762878	0.1778615130535948
